ticks;timestamp ms;expected ts ms;lag ms;actual delta ms;expected delta ms;delta diff ms;measure;message
33696;59879.001;59157.112;721.889;0.133;168.539;-168.406;30;"JavaWrapperMessage(ticks=33696, isNote=true, isMeta=false)"
33696;59879.118;59157.112;722.006;0.117;168.539;-168.422;30;"JavaWrapperMessage(ticks=33696, isNote=true, isMeta=false)"
33696;59879.133;59157.112;722.021;0.015;168.539;-168.524;30;"JavaWrapperMessage(ticks=33696, isNote=true, isMeta=false)"
33792;60048.343;59325.651;722.692;169.210;168.539;0.671;30;"-"
33888;60217.522;59494.190;723.332;169.179;168.539;0.640;30;"-"
33888;60217.585;59494.190;723.395;0.064;168.539;-168.475;30;"JavaWrapperMessage(ticks=33888, isNote=true, isMeta=false)"
33888;60217.599;59494.190;723.409;0.014;168.539;-168.525;30;"JavaWrapperMessage(ticks=33888, isNote=true, isMeta=false)"
33888;60217.611;59494.190;723.421;0.012;168.539;-168.527;30;"JavaWrapperMessage(ticks=33888, isNote=true, isMeta=false)"
33888;60217.624;59494.190;723.434;0.013;168.539;-168.526;30;"JavaWrapperMessage(ticks=33888, isNote=true, isMeta=false)"
33984;60386.917;59662.729;724.188;169.293;168.539;0.754;31;"-"
33984;60386.946;59662.729;724.217;0.029;168.539;-168.510;31;"-"
33984;60387.207;59662.729;724.478;0.261;168.539;-168.278;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.364;59662.729;724.635;0.157;168.539;-168.382;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.500;59662.729;724.771;0.135;168.539;-168.404;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.706;59662.729;724.977;0.206;168.539;-168.333;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.732;59662.729;725.003;0.026;168.539;-168.513;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.799;59662.729;725.070;0.067;168.539;-168.472;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.815;59662.729;725.086;0.015;168.539;-168.524;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.827;59662.729;725.098;0.012;168.539;-168.527;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.952;59662.729;725.223;0.125;168.539;-168.414;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60387.967;59662.729;725.238;0.015;168.539;-168.524;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
33984;60388.085;59662.729;725.356;0.118;168.539;-168.421;31;"JavaWrapperMessage(ticks=33984, isNote=true, isMeta=false)"
34080;60557.256;59831.268;725.988;169.171;168.539;0.632;31;"-"
34176;60726.486;59999.807;726.679;169.230;168.539;0.691;31;"-"
34176;60726.695;59999.807;726.888;0.209;168.539;-168.330;31;"JavaWrapperMessage(ticks=34176, isNote=true, isMeta=false)"
34176;60726.711;59999.807;726.904;0.017;168.539;-168.522;31;"JavaWrapperMessage(ticks=34176, isNote=true, isMeta=false)"
34176;60726.723;59999.807;726.916;0.012;168.539;-168.527;31;"JavaWrapperMessage(ticks=34176, isNote=true, isMeta=false)"
34176;60726.737;59999.807;726.930;0.014;168.539;-168.525;31;"JavaWrapperMessage(ticks=34176, isNote=true, isMeta=false)"
34272;60896.004;60168.346;727.658;169.267;168.539;0.728;31;"-"
34272;60896.372;60168.346;728.026;0.369;168.539;-168.170;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60896.828;60168.346;728.482;0.455;168.539;-168.084;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.042;60168.346;728.696;0.214;168.539;-168.325;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.225;60168.346;728.879;0.183;168.539;-168.356;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.257;60168.346;728.911;0.032;168.539;-168.507;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.336;60168.346;728.990;0.079;168.539;-168.460;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.480;60168.346;729.134;0.144;168.539;-168.395;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.503;60168.346;729.157;0.022;168.539;-168.517;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.652;60168.346;729.306;0.149;168.539;-168.390;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.790;60168.346;729.444;0.139;168.539;-168.400;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34272;60897.810;60168.346;729.464;0.019;168.539;-168.520;31;"JavaWrapperMessage(ticks=34272, isNote=true, isMeta=false)"
34368;61067.003;60336.885;730.118;169.194;168.539;0.655;31;"-"
34464;61236.308;60505.424;730.884;169.305;168.539;0.766;31;"-"
34464;61236.393;60505.424;730.969;0.085;168.539;-168.454;31;"JavaWrapperMessage(ticks=34464, isNote=true, isMeta=false)"
34464;61236.416;60505.424;730.992;0.023;168.539;-168.516;31;"JavaWrapperMessage(ticks=34464, isNote=true, isMeta=false)"
34464;61236.435;60505.424;731.011;0.019;168.539;-168.520;31;"JavaWrapperMessage(ticks=34464, isNote=true, isMeta=false)"
34464;61236.480;60505.424;731.056;0.044;168.539;-168.495;31;"JavaWrapperMessage(ticks=34464, isNote=true, isMeta=false)"
34560;61405.758;60673.963;731.795;169.278;168.539;0.739;31;"-"
34560;61406.042;60673.963;732.079;0.284;168.539;-168.255;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.183;60673.963;732.220;0.142;168.539;-168.397;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.322;60673.963;732.359;0.138;168.539;-168.401;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.508;60673.963;732.545;0.187;168.539;-168.352;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.854;60673.963;732.891;0.346;168.539;-168.193;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.942;60673.963;732.979;0.087;168.539;-168.452;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.963;60673.963;733.000;0.021;168.539;-168.518;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61406.978;60673.963;733.015;0.016;168.539;-168.523;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61407.125;60673.963;733.162;0.147;168.539;-168.392;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61407.145;60673.963;733.182;0.020;168.539;-168.519;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34560;61407.282;60673.963;733.319;0.137;168.539;-168.402;31;"JavaWrapperMessage(ticks=34560, isNote=true, isMeta=false)"
34656;61576.562;60842.502;734.060;169.280;168.539;0.741;31;"-"
34752;61745.825;61011.041;734.784;169.263;168.539;0.724;31;"-"
34752;61745.906;61011.041;734.865;0.082;168.539;-168.457;31;"JavaWrapperMessage(ticks=34752, isNote=true, isMeta=false)"
34752;61745.924;61011.041;734.883;0.017;168.539;-168.522;31;"JavaWrapperMessage(ticks=34752, isNote=true, isMeta=false)"
34752;61745.939;61011.041;734.898;0.015;168.539;-168.524;31;"JavaWrapperMessage(ticks=34752, isNote=true, isMeta=false)"
34752;61745.956;61011.041;734.915;0.016;168.539;-168.523;31;"JavaWrapperMessage(ticks=34752, isNote=true, isMeta=false)"
34848;61915.237;61179.580;735.657;169.282;168.539;0.743;31;"-"
34848;61915.523;61179.580;735.943;0.286;168.539;-168.253;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61915.757;61179.580;736.177;0.234;168.539;-168.305;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61915.901;61179.580;736.321;0.144;168.539;-168.395;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.047;61179.580;736.467;0.145;168.539;-168.394;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.079;61179.580;736.499;0.032;168.539;-168.507;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.158;61179.580;736.578;0.079;168.539;-168.460;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.300;61179.580;736.720;0.142;168.539;-168.397;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.321;61179.580;736.741;0.022;168.539;-168.517;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.473;61179.580;736.893;0.151;168.539;-168.388;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.610;61179.580;737.030;0.138;168.539;-168.401;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34848;61916.629;61179.580;737.049;0.019;168.539;-168.520;31;"JavaWrapperMessage(ticks=34848, isNote=true, isMeta=false)"
34944;62085.823;61348.119;737.704;169.194;168.539;0.655;31;"-"
35040;62255.074;61516.658;738.416;169.251;168.539;0.712;31;"-"
35040;62255.148;61516.658;738.490;0.074;168.539;-168.465;31;"JavaWrapperMessage(ticks=35040, isNote=true, isMeta=false)"
35040;62255.168;61516.658;738.510;0.019;168.539;-168.520;31;"JavaWrapperMessage(ticks=35040, isNote=true, isMeta=false)"
35040;62255.183;61516.658;738.525;0.015;168.539;-168.524;31;"JavaWrapperMessage(ticks=35040, isNote=true, isMeta=false)"
35040;62255.200;61516.658;738.542;0.018;168.539;-168.521;31;"JavaWrapperMessage(ticks=35040, isNote=true, isMeta=false)"
35136;62424.453;61685.197;739.256;169.253;168.539;0.714;32;"-"
35136;62424.472;61685.197;739.275;0.019;168.539;-168.520;32;"-"
35136;62424.635;61685.197;739.438;0.163;168.539;-168.376;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.657;61685.197;739.460;0.022;168.539;-168.517;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.709;61685.197;739.512;0.052;168.539;-168.487;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.720;61685.197;739.523;0.011;168.539;-168.528;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.808;61685.197;739.611;0.088;168.539;-168.451;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.820;61685.197;739.623;0.012;168.539;-168.527;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.827;61685.197;739.630;0.007;168.539;-168.532;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35136;62424.911;61685.197;739.714;0.084;168.539;-168.455;32;"JavaWrapperMessage(ticks=35136, isNote=true, isMeta=false)"
35232;62594.164;61853.736;740.428;169.254;168.539;0.715;32;"-"
35328;62763.344;62022.275;741.069;169.180;168.539;0.641;32;"-"
35328;62763.380;62022.275;741.105;0.036;168.539;-168.503;32;"JavaWrapperMessage(ticks=35328, isNote=true, isMeta=false)"
35424;62932.557;62190.814;741.743;169.178;168.539;0.639;32;"-"
35424;62932.812;62190.814;741.998;0.255;168.539;-168.284;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62932.942;62190.814;742.128;0.130;168.539;-168.409;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.073;62190.814;742.259;0.131;168.539;-168.408;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.204;62190.814;742.390;0.130;168.539;-168.409;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.229;62190.814;742.415;0.025;168.539;-168.514;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.304;62190.814;742.490;0.075;168.539;-168.464;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.440;62190.814;742.626;0.136;168.539;-168.403;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.459;62190.814;742.645;0.019;168.539;-168.520;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.588;62190.814;742.774;0.129;168.539;-168.410;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.719;62190.814;742.905;0.131;168.539;-168.408;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35424;62933.736;62190.814;742.922;0.016;168.539;-168.523;32;"JavaWrapperMessage(ticks=35424, isNote=true, isMeta=false)"
35520;63102.914;62359.353;743.561;169.178;168.539;0.639;32;"-"
35520;63103.019;62359.353;743.666;0.105;168.539;-168.434;32;"JavaWrapperMessage(ticks=35520, isNote=false, isMeta=false)"
35522;63107.402;62362.864;744.538;4.383;3.511;0.872;32;"JavaWrapperMessage(ticks=35522, isNote=false, isMeta=false)"
35524;63111.747;62366.375;745.372;4.345;3.511;0.834;32;"JavaWrapperMessage(ticks=35524, isNote=false, isMeta=false)"
35526;63115.977;62369.886;746.091;4.230;3.511;0.719;32;"JavaWrapperMessage(ticks=35526, isNote=false, isMeta=false)"
35528;63120.284;62373.397;746.887;4.307;3.511;0.796;32;"JavaWrapperMessage(ticks=35528, isNote=false, isMeta=false)"
35530;63124.634;62376.908;747.726;4.350;3.511;0.839;32;"JavaWrapperMessage(ticks=35530, isNote=false, isMeta=false)"
35532;63128.856;62380.419;748.437;4.222;3.511;0.711;32;"JavaWrapperMessage(ticks=35532, isNote=false, isMeta=false)"
35534;63133.180;62383.930;749.250;4.324;3.511;0.813;32;"JavaWrapperMessage(ticks=35534, isNote=false, isMeta=false)"
35536;63137.502;62387.441;750.061;4.322;3.511;0.811;32;"JavaWrapperMessage(ticks=35536, isNote=false, isMeta=false)"
35538;63141.726;62390.952;750.774;4.224;3.511;0.713;32;"JavaWrapperMessage(ticks=35538, isNote=false, isMeta=false)"
35540;63145.968;62394.463;751.505;4.242;3.511;0.731;32;"JavaWrapperMessage(ticks=35540, isNote=false, isMeta=false)"
35542;63150.188;62397.974;752.214;4.219;3.511;0.708;32;"JavaWrapperMessage(ticks=35542, isNote=false, isMeta=false)"
35544;63154.458;62401.485;752.973;4.270;3.511;0.759;32;"JavaWrapperMessage(ticks=35544, isNote=false, isMeta=false)"
35546;63158.667;62404.996;753.671;4.210;3.511;0.699;32;"JavaWrapperMessage(ticks=35546, isNote=false, isMeta=false)"
35548;63162.904;62408.507;754.397;4.237;3.511;0.726;32;"JavaWrapperMessage(ticks=35548, isNote=false, isMeta=false)"
35550;63167.115;62412.018;755.097;4.211;3.511;0.700;32;"JavaWrapperMessage(ticks=35550, isNote=false, isMeta=false)"
35552;63171.418;62415.529;755.889;4.304;3.511;0.793;32;"JavaWrapperMessage(ticks=35552, isNote=false, isMeta=false)"
35554;63175.735;62419.040;756.695;4.316;3.511;0.805;32;"JavaWrapperMessage(ticks=35554, isNote=false, isMeta=false)"
35556;63180.104;62422.551;757.553;4.369;3.511;0.858;32;"JavaWrapperMessage(ticks=35556, isNote=false, isMeta=false)"
35558;63184.417;62426.062;758.355;4.314;3.511;0.803;32;"JavaWrapperMessage(ticks=35558, isNote=false, isMeta=false)"
35560;63188.663;62429.573;759.090;4.246;3.511;0.735;32;"JavaWrapperMessage(ticks=35560, isNote=false, isMeta=false)"
35562;63192.976;62433.084;759.892;4.313;3.511;0.802;32;"JavaWrapperMessage(ticks=35562, isNote=false, isMeta=false)"
35564;63197.289;62436.595;760.694;4.313;3.511;0.802;32;"JavaWrapperMessage(ticks=35564, isNote=false, isMeta=false)"
35566;63201.586;62440.106;761.480;4.297;3.511;0.786;32;"JavaWrapperMessage(ticks=35566, isNote=false, isMeta=false)"
35568;63205.852;62443.617;762.235;4.266;3.511;0.755;32;"JavaWrapperMessage(ticks=35568, isNote=false, isMeta=false)"
35570;63210.093;62447.128;762.965;4.241;3.511;0.730;32;"JavaWrapperMessage(ticks=35570, isNote=false, isMeta=false)"
35572;63214.389;62450.639;763.750;4.296;3.511;0.785;32;"JavaWrapperMessage(ticks=35572, isNote=false, isMeta=false)"
35574;63218.695;62454.150;764.545;4.306;3.511;0.795;32;"JavaWrapperMessage(ticks=35574, isNote=false, isMeta=false)"
35576;63223.049;62457.661;765.388;4.354;3.511;0.843;32;"JavaWrapperMessage(ticks=35576, isNote=false, isMeta=false)"
35578;63227.392;62461.172;766.220;4.343;3.511;0.832;32;"JavaWrapperMessage(ticks=35578, isNote=false, isMeta=false)"
35580;63231.634;62464.683;766.951;4.241;3.511;0.730;32;"JavaWrapperMessage(ticks=35580, isNote=false, isMeta=false)"
35582;63235.952;62468.194;767.758;4.318;3.511;0.807;32;"JavaWrapperMessage(ticks=35582, isNote=false, isMeta=false)"
35584;63240.305;62471.705;768.600;4.353;3.511;0.842;32;"JavaWrapperMessage(ticks=35584, isNote=false, isMeta=false)"
35586;63244.604;62475.216;769.388;4.299;3.511;0.788;32;"JavaWrapperMessage(ticks=35586, isNote=false, isMeta=false)"
35588;63248.859;62478.727;770.132;4.255;3.511;0.744;32;"JavaWrapperMessage(ticks=35588, isNote=false, isMeta=false)"
35590;63253.149;62482.238;770.911;4.290;3.511;0.779;32;"JavaWrapperMessage(ticks=35590, isNote=false, isMeta=false)"
35592;63257.414;62485.749;771.665;4.265;3.511;0.754;32;"JavaWrapperMessage(ticks=35592, isNote=false, isMeta=false)"
35594;63261.690;62489.260;772.430;4.276;3.511;0.765;32;"JavaWrapperMessage(ticks=35594, isNote=false, isMeta=false)"
35596;63266.037;62492.771;773.266;4.347;3.511;0.836;32;"JavaWrapperMessage(ticks=35596, isNote=false, isMeta=false)"
35598;63270.346;62496.282;774.064;4.309;3.511;0.798;32;"JavaWrapperMessage(ticks=35598, isNote=false, isMeta=false)"
35600;63274.693;62499.793;774.900;4.347;3.511;0.836;32;"JavaWrapperMessage(ticks=35600, isNote=false, isMeta=false)"
35602;63278.938;62503.304;775.634;4.245;3.511;0.734;32;"JavaWrapperMessage(ticks=35602, isNote=false, isMeta=false)"
35604;63283.267;62506.815;776.452;4.329;3.511;0.818;32;"JavaWrapperMessage(ticks=35604, isNote=false, isMeta=false)"
35606;63287.667;62510.326;777.341;4.401;3.511;0.890;32;"JavaWrapperMessage(ticks=35606, isNote=false, isMeta=false)"
35608;63291.849;62513.837;778.012;4.182;3.511;0.671;32;"JavaWrapperMessage(ticks=35608, isNote=false, isMeta=false)"
35610;63295.983;62517.348;778.635;4.133;3.511;0.622;32;"JavaWrapperMessage(ticks=35610, isNote=false, isMeta=false)"
35612;63300.112;62520.859;779.253;4.129;3.511;0.618;32;"JavaWrapperMessage(ticks=35612, isNote=false, isMeta=false)"
35614;63304.395;62524.370;780.025;4.283;3.511;0.772;32;"JavaWrapperMessage(ticks=35614, isNote=false, isMeta=false)"
35616;63308.696;62527.881;780.815;4.301;3.511;0.790;32;"-"
35616;63308.772;62527.881;780.891;0.076;3.511;-3.435;32;"JavaWrapperMessage(ticks=35616, isNote=true, isMeta=false)"
35616;63308.792;62527.881;780.911;0.020;3.511;-3.491;32;"JavaWrapperMessage(ticks=35616, isNote=true, isMeta=false)"
35616;63308.807;62527.881;780.926;0.015;3.511;-3.496;32;"JavaWrapperMessage(ticks=35616, isNote=true, isMeta=false)"
35616;63308.825;62527.881;780.944;0.018;3.511;-3.493;32;"JavaWrapperMessage(ticks=35616, isNote=true, isMeta=false)"
35616;63308.860;62527.881;780.979;0.035;3.511;-3.476;32;"JavaWrapperMessage(ticks=35616, isNote=false, isMeta=false)"
35618;63313.120;62531.392;781.728;4.261;3.511;0.750;32;"JavaWrapperMessage(ticks=35618, isNote=false, isMeta=false)"
35620;63317.399;62534.903;782.496;4.279;3.511;0.768;32;"JavaWrapperMessage(ticks=35620, isNote=false, isMeta=false)"
35622;63321.615;62538.414;783.201;4.216;3.511;0.705;32;"JavaWrapperMessage(ticks=35622, isNote=false, isMeta=false)"
35624;63325.772;62541.925;783.847;4.156;3.511;0.645;32;"JavaWrapperMessage(ticks=35624, isNote=false, isMeta=false)"
35626;63329.899;62545.436;784.463;4.127;3.511;0.616;32;"JavaWrapperMessage(ticks=35626, isNote=false, isMeta=false)"
35628;63334.025;62548.947;785.078;4.126;3.511;0.615;32;"JavaWrapperMessage(ticks=35628, isNote=false, isMeta=false)"
35630;63338.310;62552.458;785.852;4.285;3.511;0.774;32;"JavaWrapperMessage(ticks=35630, isNote=false, isMeta=false)"
35632;63342.545;62555.969;786.576;4.235;3.511;0.724;32;"JavaWrapperMessage(ticks=35632, isNote=false, isMeta=false)"
35634;63346.763;62559.480;787.283;4.219;3.511;0.708;32;"JavaWrapperMessage(ticks=35634, isNote=false, isMeta=false)"
35636;63351.013;62562.991;788.022;4.249;3.511;0.738;32;"JavaWrapperMessage(ticks=35636, isNote=false, isMeta=false)"
35638;63355.252;62566.502;788.750;4.239;3.511;0.728;32;"JavaWrapperMessage(ticks=35638, isNote=false, isMeta=false)"
35640;63359.615;62570.013;789.602;4.363;3.511;0.852;32;"JavaWrapperMessage(ticks=35640, isNote=false, isMeta=false)"
35642;63363.868;62573.524;790.344;4.253;3.511;0.742;32;"JavaWrapperMessage(ticks=35642, isNote=false, isMeta=false)"
35644;63368.192;62577.035;791.157;4.325;3.511;0.814;32;"JavaWrapperMessage(ticks=35644, isNote=false, isMeta=false)"
35646;63372.483;62580.546;791.937;4.290;3.511;0.779;32;"JavaWrapperMessage(ticks=35646, isNote=false, isMeta=false)"
35648;63376.776;62584.057;792.719;4.293;3.511;0.782;32;"JavaWrapperMessage(ticks=35648, isNote=false, isMeta=false)"
35650;63381.334;62587.568;793.766;4.558;3.511;1.047;32;"JavaWrapperMessage(ticks=35650, isNote=false, isMeta=false)"
35652;63385.735;62591.079;794.656;4.402;3.511;0.891;32;"JavaWrapperMessage(ticks=35652, isNote=false, isMeta=false)"
35654;63390.060;62594.590;795.470;4.325;3.511;0.814;32;"JavaWrapperMessage(ticks=35654, isNote=false, isMeta=false)"
35656;63394.294;62598.101;796.193;4.234;3.511;0.723;32;"JavaWrapperMessage(ticks=35656, isNote=false, isMeta=false)"
35658;63398.600;62601.612;796.988;4.306;3.511;0.795;32;"JavaWrapperMessage(ticks=35658, isNote=false, isMeta=false)"
35660;63402.853;62605.123;797.730;4.253;3.511;0.742;32;"JavaWrapperMessage(ticks=35660, isNote=false, isMeta=false)"
35662;63407.381;62608.634;798.747;4.528;3.511;1.017;32;"JavaWrapperMessage(ticks=35662, isNote=false, isMeta=false)"
35664;63411.676;62612.145;799.531;4.295;3.511;0.784;32;"JavaWrapperMessage(ticks=35664, isNote=false, isMeta=false)"
35666;63415.961;62615.656;800.305;4.285;3.511;0.774;32;"JavaWrapperMessage(ticks=35666, isNote=false, isMeta=false)"
35668;63420.266;62619.167;801.099;4.305;3.511;0.794;32;"JavaWrapperMessage(ticks=35668, isNote=false, isMeta=false)"
35670;63424.599;62622.678;801.921;4.333;3.511;0.822;32;"JavaWrapperMessage(ticks=35670, isNote=false, isMeta=false)"
35672;63431.622;62626.189;805.433;7.023;3.511;3.512;32;"JavaWrapperMessage(ticks=35672, isNote=false, isMeta=false)"
35674;63435.851;62629.700;806.151;4.230;3.511;0.719;32;"JavaWrapperMessage(ticks=35674, isNote=false, isMeta=false)"
35676;63440.041;62633.211;806.830;4.190;3.511;0.679;32;"JavaWrapperMessage(ticks=35676, isNote=false, isMeta=false)"
35678;63444.188;62636.722;807.466;4.146;3.511;0.635;32;"JavaWrapperMessage(ticks=35678, isNote=false, isMeta=false)"
35680;63448.338;62640.233;808.105;4.151;3.511;0.640;32;"JavaWrapperMessage(ticks=35680, isNote=false, isMeta=false)"
35682;63452.494;62643.744;808.750;4.156;3.511;0.645;32;"JavaWrapperMessage(ticks=35682, isNote=false, isMeta=false)"
35684;63456.667;62647.255;809.412;4.173;3.511;0.662;32;"JavaWrapperMessage(ticks=35684, isNote=false, isMeta=false)"
35686;63460.902;62650.766;810.136;4.234;3.511;0.723;32;"JavaWrapperMessage(ticks=35686, isNote=false, isMeta=false)"
35688;63465.110;62654.277;810.833;4.209;3.511;0.698;32;"JavaWrapperMessage(ticks=35688, isNote=false, isMeta=false)"
35690;63469.283;62657.788;811.495;4.173;3.511;0.662;32;"JavaWrapperMessage(ticks=35690, isNote=false, isMeta=false)"
35692;63473.523;62661.299;812.224;4.240;3.511;0.729;32;"JavaWrapperMessage(ticks=35692, isNote=false, isMeta=false)"
35694;63477.783;62664.810;812.973;4.260;3.511;0.749;32;"JavaWrapperMessage(ticks=35694, isNote=false, isMeta=false)"
35696;63482.073;62668.321;813.752;4.290;3.511;0.779;32;"JavaWrapperMessage(ticks=35696, isNote=false, isMeta=false)"
35698;63486.296;62671.832;814.464;4.222;3.511;0.711;32;"JavaWrapperMessage(ticks=35698, isNote=false, isMeta=false)"
35700;63490.502;62675.343;815.159;4.206;3.511;0.695;32;"JavaWrapperMessage(ticks=35700, isNote=false, isMeta=false)"
35702;63494.725;62678.854;815.871;4.223;3.511;0.712;32;"JavaWrapperMessage(ticks=35702, isNote=false, isMeta=false)"
35704;63498.958;62682.365;816.593;4.233;3.511;0.722;32;"JavaWrapperMessage(ticks=35704, isNote=false, isMeta=false)"
35706;63503.142;62685.876;817.266;4.183;3.511;0.672;32;"JavaWrapperMessage(ticks=35706, isNote=false, isMeta=false)"
35708;63507.398;62689.387;818.011;4.256;3.511;0.745;32;"JavaWrapperMessage(ticks=35708, isNote=false, isMeta=false)"
35710;63511.728;62692.898;818.830;4.330;3.511;0.819;32;"JavaWrapperMessage(ticks=35710, isNote=false, isMeta=false)"
35711;63513.976;62694.654;819.322;2.249;1.756;0.493;32;"JavaWrapperMessage(ticks=35711, isNote=false, isMeta=false)"
35712;63516.217;62696.410;819.807;2.241;1.756;0.485;32;"-"
35712;63516.459;62696.410;820.049;0.242;1.756;-1.514;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.585;62696.410;820.175;0.127;1.756;-1.629;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.706;62696.410;820.296;0.120;1.756;-1.636;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.829;62696.410;820.419;0.124;1.756;-1.632;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.855;62696.410;820.445;0.025;1.756;-1.731;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.874;62696.410;820.464;0.019;1.756;-1.737;32;"JavaWrapperMessage(ticks=35712, isNote=false, isMeta=false)"
35712;63516.944;62696.410;820.534;0.070;1.756;-1.686;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.961;62696.410;820.551;0.017;1.756;-1.739;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63516.972;62696.410;820.562;0.011;1.756;-1.745;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63517.096;62696.410;820.686;0.124;1.756;-1.632;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63517.113;62696.410;820.703;0.017;1.756;-1.739;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35712;63517.251;62696.410;820.841;0.139;1.756;-1.617;32;"JavaWrapperMessage(ticks=35712, isNote=true, isMeta=false)"
35808;63686.391;62864.949;821.442;169.139;168.539;0.600;32;"-"
