ticks;timestamp ms;expected ts ms;lag ms;actual delta ms;expected delta ms;delta diff ms;measure;message
58892;104654.182;103391.540;1262.642;4.410;3.511;0.899;52;"JavaWrapperMessage(ticks=58892, isNote=false, isMeta=false)"
58894;104658.515;103395.051;1263.464;4.334;3.511;0.823;52;"JavaWrapperMessage(ticks=58894, isNote=false, isMeta=false)"
58896;104663.044;103398.562;1264.482;4.528;3.511;1.017;52;"JavaWrapperMessage(ticks=58896, isNote=false, isMeta=false)"
58898;104667.273;103402.073;1265.200;4.229;3.511;0.718;52;"JavaWrapperMessage(ticks=58898, isNote=false, isMeta=false)"
58900;104671.624;103405.584;1266.040;4.351;3.511;0.840;52;"JavaWrapperMessage(ticks=58900, isNote=false, isMeta=false)"
58902;104675.857;103409.095;1266.762;4.233;3.511;0.722;52;"JavaWrapperMessage(ticks=58902, isNote=false, isMeta=false)"
58904;104680.176;103412.606;1267.570;4.319;3.511;0.808;52;"JavaWrapperMessage(ticks=58904, isNote=false, isMeta=false)"
58906;104684.477;103416.117;1268.360;4.301;3.511;0.790;52;"JavaWrapperMessage(ticks=58906, isNote=false, isMeta=false)"
58908;104688.728;103419.628;1269.100;4.251;3.511;0.740;52;"JavaWrapperMessage(ticks=58908, isNote=false, isMeta=false)"
58910;104693.050;103423.139;1269.911;4.321;3.511;0.810;52;"JavaWrapperMessage(ticks=58910, isNote=false, isMeta=false)"
58912;104697.294;103426.650;1270.644;4.245;3.511;0.734;52;"JavaWrapperMessage(ticks=58912, isNote=false, isMeta=false)"
58914;104701.625;103430.161;1271.464;4.330;3.511;0.819;52;"JavaWrapperMessage(ticks=58914, isNote=false, isMeta=false)"
58916;104705.912;103433.672;1272.240;4.287;3.511;0.776;52;"JavaWrapperMessage(ticks=58916, isNote=false, isMeta=false)"
58918;104710.286;103437.183;1273.103;4.374;3.511;0.863;52;"JavaWrapperMessage(ticks=58918, isNote=false, isMeta=false)"
58920;104714.623;103440.694;1273.929;4.337;3.511;0.826;52;"JavaWrapperMessage(ticks=58920, isNote=false, isMeta=false)"
58922;104718.906;103444.205;1274.701;4.283;3.511;0.772;52;"JavaWrapperMessage(ticks=58922, isNote=false, isMeta=false)"
58924;104723.199;103447.716;1275.483;4.293;3.511;0.782;52;"JavaWrapperMessage(ticks=58924, isNote=false, isMeta=false)"
58926;104727.585;103451.227;1276.358;4.386;3.511;0.875;52;"JavaWrapperMessage(ticks=58926, isNote=false, isMeta=false)"
58928;104731.926;103454.738;1277.188;4.341;3.511;0.830;52;"JavaWrapperMessage(ticks=58928, isNote=false, isMeta=false)"
58930;104736.275;103458.249;1278.026;4.349;3.511;0.838;52;"JavaWrapperMessage(ticks=58930, isNote=false, isMeta=false)"
58932;104740.524;103461.760;1278.764;4.249;3.511;0.738;52;"JavaWrapperMessage(ticks=58932, isNote=false, isMeta=false)"
58934;104744.717;103465.271;1279.446;4.192;3.511;0.681;52;"JavaWrapperMessage(ticks=58934, isNote=false, isMeta=false)"
58936;104748.990;103468.782;1280.208;4.274;3.511;0.763;52;"JavaWrapperMessage(ticks=58936, isNote=false, isMeta=false)"
58938;104753.236;103472.293;1280.943;4.246;3.511;0.735;52;"JavaWrapperMessage(ticks=58938, isNote=false, isMeta=false)"
58940;104757.468;103475.804;1281.664;4.232;3.511;0.721;52;"JavaWrapperMessage(ticks=58940, isNote=false, isMeta=false)"
58942;104761.629;103479.315;1282.314;4.161;3.511;0.650;52;"JavaWrapperMessage(ticks=58942, isNote=false, isMeta=false)"
58944;104765.757;103482.826;1282.931;4.128;3.511;0.617;52;"-"
58944;104765.818;103482.826;1282.992;0.060;0.000;0.060;52;"JavaWrapperMessage(ticks=58944, isNote=true, isMeta=false)"
58944;104766.085;103482.826;1283.259;0.267;0.000;0.267;52;"JavaWrapperMessage(ticks=58944, isNote=true, isMeta=false)"
58944;104766.188;103482.826;1283.362;0.103;0.000;0.103;52;"JavaWrapperMessage(ticks=58944, isNote=false, isMeta=false)"
58944;104766.420;103482.826;1283.594;0.232;0.000;0.232;52;"JavaWrapperMessage(ticks=58944, isNote=true, isMeta=false)"
58944;104766.450;103482.826;1283.624;0.030;0.000;0.030;52;"JavaWrapperMessage(ticks=58944, isNote=true, isMeta=false)"
58946;104770.651;103486.337;1284.314;4.201;3.511;0.690;52;"JavaWrapperMessage(ticks=58946, isNote=false, isMeta=false)"
58948;104774.848;103489.848;1285.000;4.198;3.511;0.687;52;"JavaWrapperMessage(ticks=58948, isNote=false, isMeta=false)"
58950;104779.058;103493.359;1285.699;4.210;3.511;0.699;52;"JavaWrapperMessage(ticks=58950, isNote=false, isMeta=false)"
58952;104783.369;103496.870;1286.499;4.311;3.511;0.800;52;"JavaWrapperMessage(ticks=58952, isNote=false, isMeta=false)"
58954;104787.679;103500.381;1287.298;4.310;3.511;0.799;52;"JavaWrapperMessage(ticks=58954, isNote=false, isMeta=false)"
58956;104791.895;103503.892;1288.003;4.217;3.511;0.706;52;"JavaWrapperMessage(ticks=58956, isNote=false, isMeta=false)"
58958;104796.206;103507.403;1288.803;4.311;3.511;0.800;52;"JavaWrapperMessage(ticks=58958, isNote=false, isMeta=false)"
58960;104800.403;103510.914;1289.489;4.197;3.511;0.686;52;"JavaWrapperMessage(ticks=58960, isNote=false, isMeta=false)"
58962;104804.728;103514.425;1290.303;4.325;3.511;0.814;52;"JavaWrapperMessage(ticks=58962, isNote=false, isMeta=false)"
58964;104809.073;103517.936;1291.137;4.345;3.511;0.834;52;"JavaWrapperMessage(ticks=58964, isNote=false, isMeta=false)"
58966;104813.395;103521.447;1291.948;4.321;3.511;0.810;52;"JavaWrapperMessage(ticks=58966, isNote=false, isMeta=false)"
58968;104817.659;103524.958;1292.701;4.265;3.511;0.754;52;"JavaWrapperMessage(ticks=58968, isNote=false, isMeta=false)"
58970;104821.842;103528.469;1293.373;4.183;3.511;0.672;52;"JavaWrapperMessage(ticks=58970, isNote=false, isMeta=false)"
58972;104826.225;103531.980;1294.245;4.383;3.511;0.872;52;"JavaWrapperMessage(ticks=58972, isNote=false, isMeta=false)"
58974;104830.447;103535.491;1294.956;4.222;3.511;0.711;52;"JavaWrapperMessage(ticks=58974, isNote=false, isMeta=false)"
58976;104834.624;103539.002;1295.622;4.177;3.511;0.666;52;"JavaWrapperMessage(ticks=58976, isNote=false, isMeta=false)"
58978;104838.932;103542.513;1296.419;4.308;3.511;0.797;52;"JavaWrapperMessage(ticks=58978, isNote=false, isMeta=false)"
58980;104843.266;103546.024;1297.242;4.334;3.511;0.823;52;"JavaWrapperMessage(ticks=58980, isNote=false, isMeta=false)"
58982;104847.535;103549.535;1298.000;4.269;3.511;0.758;52;"JavaWrapperMessage(ticks=58982, isNote=false, isMeta=false)"
58984;104851.765;103553.046;1298.719;4.230;3.511;0.719;52;"JavaWrapperMessage(ticks=58984, isNote=false, isMeta=false)"
58986;104856.084;103556.557;1299.527;4.319;3.511;0.808;52;"JavaWrapperMessage(ticks=58986, isNote=false, isMeta=false)"
58988;104860.324;103560.068;1300.256;4.240;3.511;0.729;52;"JavaWrapperMessage(ticks=58988, isNote=false, isMeta=false)"
58990;104864.665;103563.579;1301.086;4.341;3.511;0.830;52;"JavaWrapperMessage(ticks=58990, isNote=false, isMeta=false)"
58992;104868.939;103567.090;1301.849;4.274;3.511;0.763;52;"JavaWrapperMessage(ticks=58992, isNote=false, isMeta=false)"
58994;104873.272;103570.601;1302.671;4.332;3.511;0.821;52;"JavaWrapperMessage(ticks=58994, isNote=false, isMeta=false)"
58996;104877.587;103574.112;1303.475;4.316;3.511;0.805;52;"JavaWrapperMessage(ticks=58996, isNote=false, isMeta=false)"
58998;104882.082;103577.623;1304.459;4.495;3.511;0.984;52;"JavaWrapperMessage(ticks=58998, isNote=false, isMeta=false)"
59000;104886.557;103581.134;1305.423;4.475;3.511;0.964;52;"JavaWrapperMessage(ticks=59000, isNote=false, isMeta=false)"
59002;104890.789;103584.645;1306.144;4.231;3.511;0.720;52;"JavaWrapperMessage(ticks=59002, isNote=false, isMeta=false)"
59004;104895.091;103588.156;1306.935;4.302;3.511;0.791;52;"JavaWrapperMessage(ticks=59004, isNote=false, isMeta=false)"
59006;104899.338;103591.667;1307.671;4.247;3.511;0.736;52;"JavaWrapperMessage(ticks=59006, isNote=false, isMeta=false)"
59008;104903.586;103595.178;1308.408;4.248;3.511;0.737;52;"JavaWrapperMessage(ticks=59008, isNote=false, isMeta=false)"
59010;104907.857;103598.689;1309.168;4.272;3.511;0.761;52;"JavaWrapperMessage(ticks=59010, isNote=false, isMeta=false)"
59012;104912.198;103602.200;1309.998;4.341;3.511;0.830;52;"JavaWrapperMessage(ticks=59012, isNote=false, isMeta=false)"
59014;104916.467;103605.711;1310.756;4.269;3.511;0.758;52;"JavaWrapperMessage(ticks=59014, isNote=false, isMeta=false)"
59016;104920.698;103609.222;1311.476;4.231;3.511;0.720;52;"JavaWrapperMessage(ticks=59016, isNote=false, isMeta=false)"
59018;104924.935;103612.733;1312.202;4.237;3.511;0.726;52;"JavaWrapperMessage(ticks=59018, isNote=false, isMeta=false)"
59020;104929.161;103616.244;1312.917;4.225;3.511;0.714;52;"JavaWrapperMessage(ticks=59020, isNote=false, isMeta=false)"
59022;104933.438;103619.755;1313.683;4.277;3.511;0.766;52;"JavaWrapperMessage(ticks=59022, isNote=false, isMeta=false)"
59024;104937.678;103623.266;1314.412;4.240;3.511;0.729;52;"JavaWrapperMessage(ticks=59024, isNote=false, isMeta=false)"
59026;104941.903;103626.777;1315.126;4.225;3.511;0.714;52;"JavaWrapperMessage(ticks=59026, isNote=false, isMeta=false)"
59028;104946.184;103630.288;1315.896;4.281;3.511;0.770;52;"JavaWrapperMessage(ticks=59028, isNote=false, isMeta=false)"
59030;104950.520;103633.799;1316.721;4.336;3.511;0.825;52;"JavaWrapperMessage(ticks=59030, isNote=false, isMeta=false)"
59032;104954.759;103637.310;1317.449;4.240;3.511;0.729;52;"JavaWrapperMessage(ticks=59032, isNote=false, isMeta=false)"
59034;104958.972;103640.821;1318.151;4.213;3.511;0.702;52;"JavaWrapperMessage(ticks=59034, isNote=false, isMeta=false)"
59036;104963.216;103644.332;1318.884;4.244;3.511;0.733;52;"JavaWrapperMessage(ticks=59036, isNote=false, isMeta=false)"
59038;104967.555;103647.843;1319.712;4.339;3.511;0.828;52;"JavaWrapperMessage(ticks=59038, isNote=false, isMeta=false)"
59040;104971.847;103651.354;1320.493;4.292;3.511;0.781;52;"-"
59040;104972.031;103651.354;1320.677;0.184;0.000;0.184;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104972.112;103651.354;1320.758;0.081;0.000;0.081;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104972.438;103651.354;1321.084;0.325;0.000;0.325;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104972.649;103651.354;1321.295;0.211;0.000;0.211;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104972.698;103651.354;1321.344;0.050;0.000;0.050;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104972.910;103651.354;1321.556;0.212;0.000;0.212;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104972.983;103651.354;1321.629;0.073;0.000;0.073;52;"JavaWrapperMessage(ticks=59040, isNote=false, isMeta=false)"
59040;104973.027;103651.354;1321.673;0.044;0.000;0.044;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104973.069;103651.354;1321.715;0.043;0.000;0.043;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59040;104973.282;103651.354;1321.928;0.213;0.000;0.213;52;"JavaWrapperMessage(ticks=59040, isNote=true, isMeta=false)"
59042;104977.437;103654.865;1322.572;4.155;3.511;0.644;52;"JavaWrapperMessage(ticks=59042, isNote=false, isMeta=false)"
59044;104981.703;103658.376;1323.327;4.266;3.511;0.755;52;"JavaWrapperMessage(ticks=59044, isNote=false, isMeta=false)"
59046;104985.951;103661.887;1324.064;4.248;3.511;0.737;52;"JavaWrapperMessage(ticks=59046, isNote=false, isMeta=false)"
59048;104990.239;103665.398;1324.841;4.288;3.511;0.777;52;"JavaWrapperMessage(ticks=59048, isNote=false, isMeta=false)"
59050;104994.572;103668.909;1325.663;4.333;3.511;0.822;52;"JavaWrapperMessage(ticks=59050, isNote=false, isMeta=false)"
59052;104999.196;103672.420;1326.776;4.625;3.511;1.114;52;"JavaWrapperMessage(ticks=59052, isNote=false, isMeta=false)"
59054;105003.458;103675.931;1327.527;4.262;3.511;0.751;52;"JavaWrapperMessage(ticks=59054, isNote=false, isMeta=false)"
59056;105007.794;103679.442;1328.352;4.336;3.511;0.825;52;"JavaWrapperMessage(ticks=59056, isNote=false, isMeta=false)"
59058;105012.076;103682.953;1329.123;4.282;3.511;0.771;52;"JavaWrapperMessage(ticks=59058, isNote=false, isMeta=false)"
59060;105016.295;103686.464;1329.831;4.219;3.511;0.708;52;"JavaWrapperMessage(ticks=59060, isNote=false, isMeta=false)"
59062;105020.595;103689.975;1330.620;4.300;3.511;0.789;52;"JavaWrapperMessage(ticks=59062, isNote=false, isMeta=false)"
59064;105024.911;103693.486;1331.425;4.316;3.511;0.805;52;"JavaWrapperMessage(ticks=59064, isNote=false, isMeta=false)"
59066;105029.198;103696.997;1332.201;4.287;3.511;0.776;52;"JavaWrapperMessage(ticks=59066, isNote=false, isMeta=false)"
59068;105033.528;103700.508;1333.020;4.330;3.511;0.819;52;"JavaWrapperMessage(ticks=59068, isNote=false, isMeta=false)"
59070;105037.761;103704.019;1333.742;4.233;3.511;0.722;52;"JavaWrapperMessage(ticks=59070, isNote=false, isMeta=false)"
59072;105042.009;103707.530;1334.479;4.248;3.511;0.737;52;"JavaWrapperMessage(ticks=59072, isNote=false, isMeta=false)"
59074;105046.378;103711.041;1335.337;4.368;3.511;0.857;52;"JavaWrapperMessage(ticks=59074, isNote=false, isMeta=false)"
59076;105050.615;103714.552;1336.063;4.237;3.511;0.726;52;"JavaWrapperMessage(ticks=59076, isNote=false, isMeta=false)"
59078;105054.864;103718.063;1336.801;4.249;3.511;0.738;52;"JavaWrapperMessage(ticks=59078, isNote=false, isMeta=false)"
59080;105059.113;103721.574;1337.539;4.249;3.511;0.738;52;"JavaWrapperMessage(ticks=59080, isNote=false, isMeta=false)"
59082;105063.440;103725.085;1338.355;4.327;3.511;0.816;52;"JavaWrapperMessage(ticks=59082, isNote=false, isMeta=false)"
59084;105067.624;103728.596;1339.028;4.185;3.511;0.674;52;"JavaWrapperMessage(ticks=59084, isNote=false, isMeta=false)"
59086;105071.924;103732.107;1339.817;4.300;3.511;0.789;52;"JavaWrapperMessage(ticks=59086, isNote=false, isMeta=false)"
59088;105076.122;103735.618;1340.504;4.198;3.511;0.687;52;"JavaWrapperMessage(ticks=59088, isNote=false, isMeta=false)"
59090;105080.427;103739.129;1341.298;4.305;3.511;0.794;52;"JavaWrapperMessage(ticks=59090, isNote=false, isMeta=false)"
59092;105084.750;103742.640;1342.110;4.323;3.511;0.812;52;"JavaWrapperMessage(ticks=59092, isNote=false, isMeta=false)"
59094;105089.080;103746.151;1342.929;4.330;3.511;0.819;52;"JavaWrapperMessage(ticks=59094, isNote=false, isMeta=false)"
59096;105093.319;103749.662;1343.657;4.239;3.511;0.728;52;"JavaWrapperMessage(ticks=59096, isNote=false, isMeta=false)"
59098;105097.564;103753.173;1344.391;4.245;3.511;0.734;52;"JavaWrapperMessage(ticks=59098, isNote=false, isMeta=false)"
59100;105101.927;103756.684;1345.243;4.363;3.511;0.852;52;"JavaWrapperMessage(ticks=59100, isNote=false, isMeta=false)"
59102;105106.171;103760.195;1345.976;4.244;3.511;0.733;52;"JavaWrapperMessage(ticks=59102, isNote=false, isMeta=false)"
59104;105110.426;103763.706;1346.720;4.256;3.511;0.745;52;"JavaWrapperMessage(ticks=59104, isNote=false, isMeta=false)"
59106;105114.640;103767.217;1347.423;4.214;3.511;0.703;52;"JavaWrapperMessage(ticks=59106, isNote=false, isMeta=false)"
59108;105118.869;103770.728;1348.141;4.229;3.511;0.718;52;"JavaWrapperMessage(ticks=59108, isNote=false, isMeta=false)"
59110;105123.210;103774.239;1348.971;4.341;3.511;0.830;52;"JavaWrapperMessage(ticks=59110, isNote=false, isMeta=false)"
59112;105127.431;103777.750;1349.681;4.221;3.511;0.710;52;"JavaWrapperMessage(ticks=59112, isNote=false, isMeta=false)"
59114;105131.647;103781.261;1350.386;4.216;3.511;0.705;52;"JavaWrapperMessage(ticks=59114, isNote=false, isMeta=false)"
59116;105135.824;103784.772;1351.052;4.178;3.511;0.667;52;"JavaWrapperMessage(ticks=59116, isNote=false, isMeta=false)"
59118;105140.089;103788.283;1351.806;4.265;3.511;0.754;52;"JavaWrapperMessage(ticks=59118, isNote=false, isMeta=false)"
59120;105144.456;103791.794;1352.662;4.367;3.511;0.856;52;"JavaWrapperMessage(ticks=59120, isNote=false, isMeta=false)"
59122;105148.725;103795.305;1353.420;4.269;3.511;0.758;52;"JavaWrapperMessage(ticks=59122, isNote=false, isMeta=false)"
59124;105152.920;103798.816;1354.104;4.195;3.511;0.684;52;"JavaWrapperMessage(ticks=59124, isNote=false, isMeta=false)"
59126;105157.272;103802.327;1354.945;4.352;3.511;0.841;52;"JavaWrapperMessage(ticks=59126, isNote=false, isMeta=false)"
59128;105161.627;103805.838;1355.789;4.355;3.511;0.844;52;"JavaWrapperMessage(ticks=59128, isNote=false, isMeta=false)"
59130;105165.952;103809.349;1356.603;4.324;3.511;0.813;52;"JavaWrapperMessage(ticks=59130, isNote=false, isMeta=false)"
59132;105170.236;103812.860;1357.376;4.285;3.511;0.774;52;"JavaWrapperMessage(ticks=59132, isNote=false, isMeta=false)"
59134;105174.573;103816.371;1358.202;4.337;3.511;0.826;52;"JavaWrapperMessage(ticks=59134, isNote=false, isMeta=false)"
59136;105178.776;103819.882;1358.894;4.203;3.511;0.692;52;"-"
59136;105178.903;103819.882;1359.021;0.127;0.000;0.127;52;"JavaWrapperMessage(ticks=59136, isNote=false, isMeta=false)"
59136;105178.955;103819.882;1359.073;0.052;0.000;0.052;52;"JavaWrapperMessage(ticks=59136, isNote=true, isMeta=false)"
59136;105179.205;103819.882;1359.323;0.250;0.000;0.250;52;"JavaWrapperMessage(ticks=59136, isNote=true, isMeta=false)"
59138;105183.509;103823.393;1360.116;4.304;3.511;0.793;52;"JavaWrapperMessage(ticks=59138, isNote=false, isMeta=false)"
59140;105187.783;103826.904;1360.879;4.274;3.511;0.763;52;"JavaWrapperMessage(ticks=59140, isNote=false, isMeta=false)"
59142;105192.033;103830.415;1361.618;4.250;3.511;0.739;52;"JavaWrapperMessage(ticks=59142, isNote=false, isMeta=false)"
59144;105196.339;103833.926;1362.413;4.307;3.511;0.796;52;"JavaWrapperMessage(ticks=59144, isNote=false, isMeta=false)"
59146;105200.607;103837.437;1363.170;4.267;3.511;0.756;52;"JavaWrapperMessage(ticks=59146, isNote=false, isMeta=false)"
59148;105204.877;103840.948;1363.929;4.270;3.511;0.759;52;"JavaWrapperMessage(ticks=59148, isNote=false, isMeta=false)"
59150;105209.090;103844.459;1364.631;4.213;3.511;0.702;52;"JavaWrapperMessage(ticks=59150, isNote=false, isMeta=false)"
59152;105213.411;103847.970;1365.441;4.321;3.511;0.810;52;"JavaWrapperMessage(ticks=59152, isNote=false, isMeta=false)"
59154;105217.765;103851.481;1366.284;4.354;3.511;0.843;52;"JavaWrapperMessage(ticks=59154, isNote=false, isMeta=false)"
59156;105221.969;103854.992;1366.977;4.204;3.511;0.693;52;"JavaWrapperMessage(ticks=59156, isNote=false, isMeta=false)"
59158;105226.294;103858.503;1367.791;4.324;3.511;0.813;52;"JavaWrapperMessage(ticks=59158, isNote=false, isMeta=false)"
59160;105230.638;103862.014;1368.624;4.345;3.511;0.834;52;"JavaWrapperMessage(ticks=59160, isNote=false, isMeta=false)"
59162;105234.879;103865.525;1369.354;4.241;3.511;0.730;52;"JavaWrapperMessage(ticks=59162, isNote=false, isMeta=false)"
59164;105239.210;103869.036;1370.174;4.331;3.511;0.820;52;"JavaWrapperMessage(ticks=59164, isNote=false, isMeta=false)"
59166;105243.481;103872.547;1370.934;4.271;3.511;0.760;52;"JavaWrapperMessage(ticks=59166, isNote=false, isMeta=false)"
59168;105247.769;103876.058;1371.711;4.288;3.511;0.777;52;"JavaWrapperMessage(ticks=59168, isNote=false, isMeta=false)"
59170;105252.031;103879.569;1372.462;4.262;3.511;0.751;52;"JavaWrapperMessage(ticks=59170, isNote=false, isMeta=false)"
59172;105256.296;103883.080;1373.216;4.265;3.511;0.754;52;"JavaWrapperMessage(ticks=59172, isNote=false, isMeta=false)"
59174;105260.566;103886.591;1373.975;4.270;3.511;0.759;52;"JavaWrapperMessage(ticks=59174, isNote=false, isMeta=false)"
59176;105264.897;103890.102;1374.795;4.331;3.511;0.820;52;"JavaWrapperMessage(ticks=59176, isNote=false, isMeta=false)"
59178;105269.112;103893.613;1375.499;4.215;3.511;0.704;52;"JavaWrapperMessage(ticks=59178, isNote=false, isMeta=false)"
59180;105273.483;103897.124;1376.359;4.371;3.511;0.860;52;"JavaWrapperMessage(ticks=59180, isNote=false, isMeta=false)"
59182;105277.771;103900.635;1377.136;4.288;3.511;0.777;52;"JavaWrapperMessage(ticks=59182, isNote=false, isMeta=false)"
59184;105281.977;103904.146;1377.831;4.207;3.511;0.696;52;"JavaWrapperMessage(ticks=59184, isNote=false, isMeta=false)"
59186;105286.292;103907.657;1378.635;4.315;3.511;0.804;52;"JavaWrapperMessage(ticks=59186, isNote=false, isMeta=false)"
59188;105290.582;103911.168;1379.414;4.291;3.511;0.780;52;"JavaWrapperMessage(ticks=59188, isNote=false, isMeta=false)"
59190;105295.018;103914.679;1380.339;4.436;3.511;0.925;52;"JavaWrapperMessage(ticks=59190, isNote=false, isMeta=false)"
59192;105299.263;103918.190;1381.073;4.245;3.511;0.734;52;"JavaWrapperMessage(ticks=59192, isNote=false, isMeta=false)"
59194;105303.589;103921.701;1381.888;4.326;3.511;0.815;52;"JavaWrapperMessage(ticks=59194, isNote=false, isMeta=false)"
59196;105307.941;103925.212;1382.729;4.352;3.511;0.841;52;"JavaWrapperMessage(ticks=59196, isNote=false, isMeta=false)"
59198;105312.232;103928.723;1383.509;4.291;3.511;0.780;52;"JavaWrapperMessage(ticks=59198, isNote=false, isMeta=false)"
59200;105316.510;103932.234;1384.276;4.278;3.511;0.767;52;"JavaWrapperMessage(ticks=59200, isNote=false, isMeta=false)"
59202;105320.752;103935.745;1385.007;4.242;3.511;0.731;52;"JavaWrapperMessage(ticks=59202, isNote=false, isMeta=false)"
59204;105324.970;103939.256;1385.714;4.218;3.511;0.707;52;"JavaWrapperMessage(ticks=59204, isNote=false, isMeta=false)"
59206;105329.280;103942.767;1386.513;4.310;3.511;0.799;52;"JavaWrapperMessage(ticks=59206, isNote=false, isMeta=false)"
59208;105333.656;103946.278;1387.378;4.376;3.511;0.865;52;"JavaWrapperMessage(ticks=59208, isNote=false, isMeta=false)"
59210;105338.007;103949.789;1388.218;4.351;3.511;0.840;52;"JavaWrapperMessage(ticks=59210, isNote=false, isMeta=false)"
59212;105342.438;103953.300;1389.138;4.431;3.511;0.920;52;"JavaWrapperMessage(ticks=59212, isNote=false, isMeta=false)"
59214;105346.776;103956.811;1389.965;4.339;3.511;0.828;52;"JavaWrapperMessage(ticks=59214, isNote=false, isMeta=false)"
59216;105351.036;103960.322;1390.714;4.259;3.511;0.748;52;"JavaWrapperMessage(ticks=59216, isNote=false, isMeta=false)"
59218;105355.248;103963.833;1391.415;4.212;3.511;0.701;52;"JavaWrapperMessage(ticks=59218, isNote=false, isMeta=false)"
59220;105359.595;103967.344;1392.251;4.347;3.511;0.836;52;"JavaWrapperMessage(ticks=59220, isNote=false, isMeta=false)"
59222;105363.816;103970.855;1392.961;4.221;3.511;0.710;52;"JavaWrapperMessage(ticks=59222, isNote=false, isMeta=false)"
59224;105368.140;103974.366;1393.774;4.324;3.511;0.813;52;"JavaWrapperMessage(ticks=59224, isNote=false, isMeta=false)"
59226;105372.481;103977.877;1394.604;4.341;3.511;0.830;52;"JavaWrapperMessage(ticks=59226, isNote=false, isMeta=false)"
59228;105376.792;103981.388;1395.404;4.311;3.511;0.800;52;"JavaWrapperMessage(ticks=59228, isNote=false, isMeta=false)"
59230;105381.100;103984.899;1396.201;4.308;3.511;0.797;52;"JavaWrapperMessage(ticks=59230, isNote=false, isMeta=false)"
59232;105385.294;103988.410;1396.884;4.193;3.511;0.682;52;"-"
59232;105385.384;103988.410;1396.974;0.091;0.000;0.091;52;"JavaWrapperMessage(ticks=59232, isNote=true, isMeta=false)"
59232;105385.499;103988.410;1397.089;0.115;0.000;0.115;52;"JavaWrapperMessage(ticks=59232, isNote=true, isMeta=false)"
59232;105385.534;103988.410;1397.124;0.036;0.000;0.036;52;"JavaWrapperMessage(ticks=59232, isNote=true, isMeta=false)"
59232;105385.946;103988.410;1397.536;0.412;0.000;0.412;52;"JavaWrapperMessage(ticks=59232, isNote=true, isMeta=false)"
59232;105386.004;103988.410;1397.594;0.058;0.000;0.058;52;"JavaWrapperMessage(ticks=59232, isNote=false, isMeta=false)"
59232;105386.314;103988.410;1397.904;0.309;0.000;0.309;52;"JavaWrapperMessage(ticks=59232, isNote=true, isMeta=false)"
59232;105386.354;103988.410;1397.944;0.040;0.000;0.040;52;"JavaWrapperMessage(ticks=59232, isNote=true, isMeta=false)"
59234;105390.687;103991.921;1398.766;4.333;3.511;0.822;52;"JavaWrapperMessage(ticks=59234, isNote=false, isMeta=false)"
59236;105394.930;103995.432;1399.498;4.243;3.511;0.732;52;"JavaWrapperMessage(ticks=59236, isNote=false, isMeta=false)"
59238;105399.248;103998.943;1400.305;4.317;3.511;0.806;52;"JavaWrapperMessage(ticks=59238, isNote=false, isMeta=false)"
59240;105403.507;104002.454;1401.053;4.259;3.511;0.748;52;"JavaWrapperMessage(ticks=59240, isNote=false, isMeta=false)"
59242;105407.713;104005.965;1401.748;4.205;3.511;0.694;52;"JavaWrapperMessage(ticks=59242, isNote=false, isMeta=false)"
59244;105411.884;104009.476;1402.408;4.171;3.511;0.660;52;"JavaWrapperMessage(ticks=59244, isNote=false, isMeta=false)"
59246;105416.198;104012.987;1403.211;4.314;3.511;0.803;52;"JavaWrapperMessage(ticks=59246, isNote=false, isMeta=false)"
59248;105420.401;104016.498;1403.903;4.203;3.511;0.692;52;"JavaWrapperMessage(ticks=59248, isNote=false, isMeta=false)"
59250;105424.727;104020.009;1404.718;4.327;3.511;0.816;52;"JavaWrapperMessage(ticks=59250, isNote=false, isMeta=false)"
59252;105429.079;104023.520;1405.559;4.351;3.511;0.840;52;"JavaWrapperMessage(ticks=59252, isNote=false, isMeta=false)"
59254;105433.516;104027.031;1406.485;4.437;3.511;0.926;52;"JavaWrapperMessage(ticks=59254, isNote=false, isMeta=false)"
59256;105437.751;104030.542;1407.209;4.235;3.511;0.724;52;"JavaWrapperMessage(ticks=59256, isNote=false, isMeta=false)"
59258;105441.966;104034.053;1407.913;4.214;3.511;0.703;52;"JavaWrapperMessage(ticks=59258, isNote=false, isMeta=false)"
59260;105446.174;104037.564;1408.610;4.208;3.511;0.697;52;"JavaWrapperMessage(ticks=59260, isNote=false, isMeta=false)"
59262;105450.473;104041.075;1409.398;4.299;3.511;0.788;52;"JavaWrapperMessage(ticks=59262, isNote=false, isMeta=false)"
59264;105454.812;104044.586;1410.226;4.339;3.511;0.828;52;"JavaWrapperMessage(ticks=59264, isNote=false, isMeta=false)"
59266;105459.062;104048.097;1410.965;4.250;3.511;0.739;52;"JavaWrapperMessage(ticks=59266, isNote=false, isMeta=false)"
